target_id	length	eff_length	est_counts	tpm
F22D6.4.1.rna	539	375.717	7175.73	209.137
F22D6.5a.rna	2709	2545.69	2209.86	9.50571
F22D6.5b.rna	2484	2320.69	1179.14	5.56383
F22D6.6.rna	2151	1987.69	1998	11.0071
F22D6.8.2.rna	432	268.737	0	0
F22D6.8.1.rna	414	250.737	62	2.70769
F22D6.9.rna	1331	1167.69	147	1.37853
F22D6.15.rna	446	282.737	371	14.3687
F22D6.18.rna	65	16.3155	0	0
F22D6.10.rna	1108	944.69	1	0.0115914
F22D6.11.rna	1323	1159.69	185	1.74685
F22D6.12.3.rna	1577	1413.69	8.16256	0.0632263
F22D6.12.2.rna	1518	1354.69	0	0
F22D6.12.1.rna	1462	1298.69	691.837	5.83343
K10D3.6.rna	610	446.705	828	20.2971
K10D3.1.rna	2511	2347.69	124	0.578371
K10D3.7.rna	21	10.7059	0	0
K10D3.8.rna	177	23.2365	6	2.82752
K10D3.2.rna	2739	2575.69	7042	29.9383
K10D3.3.rna	1139	975.69	69	0.774395
K10D3.4.rna	3417	3253.69	23374	78.6651
H37N21.1.rna	1950	1786.69	3139	19.2383
K07G5.6.2.rna	1260	1096.69	2698.77	26.9469
K07G5.6.1.rna	1289	1125.69	1436.23	13.9711
K07G5.1.rna	3514	3350.69	3706	12.1115
K07G5.2.rna	903	739.69	801	11.8579
K07G5.3.rna	3672	3508.69	117	0.365146
K07G5.4.rna	1059	895.69	162	1.98054
K07G5.5.rna	1133	969.69	1127	12.7267
M05B5.2.2.rna	884	720.69	1103.75	16.7705
M05B5.2.1.rna	896	732.69	463.253	6.92347
M05B5.7.rna	373	209.743	3	0.156624
M05B5.9.rna	147	21.8892	1	0.500261
M05B5.1.rna	1338	1174.69	8	0.0745748
M05B5.8.rna	130	29.2724	0	0
M05B5.10.rna	149	20.8663	0	0
M05B5.6.rna	1699	1535.69	554	3.95031
M05B5.3.2.rna	1583	1419.69	36	0.277673
M05B5.3.1.rna	1534	1370.69	0	0
M05B5.4.rna	1370	1206.69	930	8.43942
M05B5.5a.rna	1601	1437.69	722	5.49917
C01H6.10.rna	54	15.299	0	0
C01H6.1.rna	967	803.69	194	2.64325
C01H6.2.rna	2183	2019.69	629	3.41029
C01H6.3.rna	1005	841.69	161	2.09459
C01H6.11.rna	92	21.2712	0	0
C01H6.4.rna	1527	1363.69	852	6.84147
C01H6.5c.rna	1772	1608.69	165.585	1.12713
C01H6.5d.rna	1576	1412.69	602.076	4.66691
C01H6.5a.rna	2181	2017.69	240.496	1.30521
C01H6.5f.rna	1941	1777.69	0	0
C01H6.5b.rna	2095	1931.69	2138.33	12.1217
C01H6.5e.rna	1543	1379.69	647.511	5.13915
C01H6.6.2.rna	1495	1331.69	1.05298e-08	8.65848e-11
C01H6.6.1.rna	1481	1317.69	291	2.41827
C01H6.7b.2.rna	2168	2004.69	0	0
C01H6.7a.2.rna	2225	2061.69	55.2301	0.293345
C01H6.7b.1.rna	2177	2013.69	521.945	2.83829
C01H6.7a.1.rna	2234	2070.69	1876.82	9.92508
C01H6.8a.rna	819	655.69	610.863	10.2017
C01H6.8b.rna	598	434.705	305.137	7.68644
C01H6.9.rna	3009	2845.69	363	1.39683
R06C7.2.rna	1250	1086.69	69	0.695294
R06C7.11.rna	21	10.7059	0	0
R06C7.1.rna	3057	2893.69	2630.75	9.95526
R06C7.3.1.rna	1566	1402.69	2820.74	22.0205
R06C7.3.2.rna	1602	1438.69	0	0
R06C7.3.3.rna	1604	1440.69	758.258	5.76331
R06C7.4.1.rna	1022	858.69	44.6371	0.569226
R06C7.4.3.rna	1035	871.69	20.3629	0.255802
R06C7.4.2.rna	1022	858.69	0	0
R06C7.6.rna	625	461.705	206	4.88571
R06C7.5a.1.rna	1624	1460.69	10.3279	0.0774248
R06C7.5a.2.rna	1626	1462.69	2572.22	19.2567
R06C7.5b.1.rna	1538	1374.69	0	0
R06C7.5b.2.rna	1540	1376.69	1806.45	14.3686
R06C7.7a.1.rna	1624	1460.69	1464.7	10.9803
R06C7.7a.2.rna	2063	1899.69	154.954	0.893195
R06C7.7b.rna	1987	1823.69	81.3453	0.488435
R06C7.8.rna	3064	2900.69	1803	6.80644
R06C7.9a.1.rna	2287	2123.69	41.8813	0.215951
R06C7.9b.1.rna	2279	2115.69	132.119	0.683813
R06C7.9a.2.rna	2285	2121.69	1.36566e-05	7.04834e-08
R06C7.9b.2.rna	2277	2113.69	4.16838e-05	2.15949e-07
R06C7.10.1.rna	6482	6318.69	54133.1	93.8127
R06C7.10.2.rna	6504	6340.69	1280.21	2.2109
R06C7.12.rna	100	23.365	5	2.34331
F21C3.10.rna	132	29.0513	0	0
F21C3.1.1.rna	1557	1393.69	627	4.92637
F21C3.1.2.rna	1520	1356.69	0	0
F21C3.2.rna	2138	1974.69	9	0.0499079
F21C3.7.rna	504	340.728	3	0.0964136
F21C3.8.rna	21	10.7059	0	0
F21C3.3.rna	726	562.69	3408	66.3217
F21C3.4a.1.rna	1838	1674.69	0.324181	0.00211972
F21C3.4b.1.rna	1814	1650.69	0.100363	0.000665784
F21C3.4a.2.rna	1840	1676.69	596.109	3.89313
F21C3.4b.2.rna	1816	1652.69	208.466	1.38124
F21C3.5.rna	629	465.705	3420	80.4156
F21C3.6.rna	614	450.705	3	0.0728876
F21C3.9.rna	21	10.7059	0	0
F13G3.14.rna	148	21.3167	0	0
F13G3.13.rna	68	16.4375	1	0.666177
F13G3.1.rna	1754	1590.69	2767	19.048
F13G3.2.rna	1011	847.69	185	2.38979
F13G3.12.rna	970	806.69	376.924	5.11649
F13G3.3b.rna	1449	1285.69	208.714	1.77762
F13G3.3a.rna	1553	1389.69	13.3624	0.105291
F13G3.4.2.rna	630	466.705	0.664441	0.0155898
F13G3.4.1.rna	632	468.705	2766.34	64.6294
F13G3.5a.rna	1015	851.69	3698.67	47.5542
F13G3.5b.rna	1210	1046.69	749.334	7.8394
F13G3.6.rna	1074	910.69	751	9.03015
F13G3.7b.1.rna	1647	1483.69	103.513	0.763973
F13G3.7a.rna	1570	1406.69	17.2962	0.134641
F13G3.7b.2.rna	1561	1397.69	1958.19	15.3416
F13G3.11.2.rna	961	797.69	2569.65	35.2749
F13G3.11.1.rna	959	795.69	2.55003	0.0350936
F13G3.8.2.rna	1580	1416.69	0	0
F13G3.8.1.rna	1540	1376.69	561.797	4.46857
F13G3.9.rna	560	396.705	807	22.2757
F13G3.10a.rna	386	222.737	2740.93	134.751
F13G3.10c.rna	262	98.7679	0	0
F13G3.10b.rna	364	200.743	938.067	51.1703
F52A8.1.2.rna	947	783.69	8360.64	116.821
F52A8.1.1.rna	945	781.69	24.185	0.338795
F52A8.2.1.rna	1428	1264.69	1824.49	15.7973
F52A8.2.2.rna	1435	1271.69	1134.68	9.77052
F52A8.3b.rna	381	217.743	122.328	6.15186
F52A8.3a.rna	414	250.737	76.672	3.34845
F52A8.7.rna	21	10.7059	0	0
F52A8.4b.rna	1022	858.69	699.694	8.92272
F52A8.4a.rna	1019	855.69	141.306	1.80829
F52A8.5.2.rna	596	432.705	6873.74	173.951
F52A8.5.1.rna	657	493.705	98.1062	2.17598
F52A8.6b.rna	729	565.69	20.2909	0.392779
F52A8.6a.rna	1429	1265.69	369.82	3.19955
F52A8.6c.1.rna	1375	1211.69	121.664	1.0995
F52A8.6c.3.rna	1265	1101.69	1055.42	10.4904
F52A8.6c.4.rna	1192	1028.69	0	0
F52A8.6c.2.rna	1171	1007.69	0.0595262	0.000646854
F07A5.1b.rna	1866	1702.69	56.2121	0.361509
F07A5.1a.rna	1458	1294.69	141.688	1.19837
F07A5.2.rna	1059	895.69	0	0
F07A5.3.rna	1822	1658.69	1100	7.26194
F07A5.4.2.rna	1186	1022.69	1.32014	0.0141352
F07A5.4.1.rna	1188	1024.69	199.68	2.13387
F07A5.5.rna	1954	1790.69	1364	8.34102
F07A5.7b.4.rna	2446	2282.69	72.8465	0.349452
F07A5.7a.4.rna	3359	3195.69	44363.5	152.015
F07A5.7b.1.rna	2493	2329.69	334.137	1.57055
F07A5.7a.1.rna	3406	3242.69	22752.5	76.8333
F07A5.7b.3.rna	2108	1944.69	13536.6	76.2229
F07A5.7a.3.rna	3021	2857.69	79.2878	0.30382
F07A5.7b.2.rna	2124	1960.69	1391.17	7.76955
F07A5.7a.2.rna	3037	2873.69	52230.9	199.027
C15A11.2.2.rna	747	583.69	16	0.300167
C15A11.1.rna	1239	1075.69	2	0.0203596
C15A11.9.rna	21	10.7059	0	0
C15A11.2.1.rna	687	523.69	0	0
C15A11.3.rna	1880	1716.69	840	5.35812
C15A11.4.rna	1453	1289.69	42	0.356607
C15A11.8.rna	21	10.7059	0	0
C15A11.5.rna	1021	857.69	12.5672	0.160448
C15A11.6.rna	951	787.69	44.4328	0.617694
C15A11.7a.rna	1585	1421.69	1806	13.9104
ZK524.2a.rna	5801	5637.69	340.907	0.662156
ZK524.2d.rna	6827	6663.69	593.021	0.974497
ZK524.2e.rna	5810	5646.69	1315.46	2.55099
ZK524.2f.rna	5819	5655.69	283.431	0.548766
ZK524.2c.rna	4787	4623.69	2384.18	5.64646
ZK524.1.rna	1516	1352.69	122	0.987613
ZK524.3c.rna	1899	1735.69	0	0
ZK524.3a.1.rna	2728	2564.69	0	0
ZK524.3b.1.rna	2728	2564.69	0	0
ZK524.3a.2.rna	2730	2566.69	2460	10.4951
ZK524.3b.2.rna	2730	2566.69	0	0
ZK524.4.rna	3565	3401.69	1987	6.3963
T28F4.1.3.rna	1309	1145.69	1332.91	12.7397
T28F4.1.2.rna	1846	1682.69	484.572	3.1534
T28F4.1.1.rna	1399	1235.69	742.515	6.57993
T28F4.7.rna	238	74.8144	0	0
T28F4.2.rna	1638	1474.69	196	1.45539
T28F4.3.rna	1592	1428.69	7	0.0536519
T28F4.4.rna	2385	2221.69	580	2.85871
T28F4.5.2.rna	843	679.69	309.393	4.98453
T28F4.5.1.rna	553	389.705	7486.02	210.349
T28F4.6.rna	862	698.69	127.592	1.99969
C26C6.1a.rna	6002	5838.69	3108	5.82895
C26C6.1b.2.rna	2025	1861.69	813.835	4.7869
C26C6.1b.3.rna	1952	1788.69	1794.17	10.9838
C26C6.1b.1.rna	1950	1786.69	5.79043e-06	3.54884e-08
C26C6.8.rna	822	658.69	6	0.099746
C26C6.6.rna	411	247.737	1	0.0442013
C26C6.7a.rna	1113	949.69	0	0
C26C6.7b.rna	1209	1045.69	230	2.40852
C26C6.11.rna	21	10.7059	0	0
C26C6.10.rna	342	178.749	14	0.85765
C26C6.9.rna	747	583.69	1497	28.0844
C26C6.2.1.rna	1508	1344.69	9968.82	81.1796
C26C6.2.2.rna	1506	1342.69	56.1823	0.458194
C26C6.3.rna	2165	2001.69	553	3.0252
C26C6.4a.rna	1185	1021.69	10	0.107178
C26C6.4b.rna	936	772.69	0	0
C26C6.5a.rna	2240	2076.69	2145.98	11.3157
C26C6.5b.rna	2249	2085.69	779.017	4.08999
H15M21.1.rna	113	27.2869	1	0.401302
T25G3.1.2.rna	714	550.69	276.635	5.50078
T25G3.1.1.rna	555	391.705	141.365	3.95193
T25G3.2.1.rna	4339	4175.69	69.5948	0.182505
T25G3.2.2.rna	4159	3995.69	171.405	0.46974
T25G3.3.2.rna	1736	1572.69	7559.69	52.6364
T25G3.3.1.rna	1734	1570.69	44.3085	0.308903
T25G3.4.2.rna	2507	2343.69	7054.97	32.9625
T25G3.4.1.rna	2505	2341.69	2766.03	12.9346
D2030.14.rna	150	20.4969	0	0
D2030.1.1.rna	1970	1806.69	837.139	5.07387
D2030.1.2.rna	2061	1897.69	2204.86	12.7228
D2030.2a.1.rna	2071	1907.69	28.3435	0.162694
D2030.2a.3.rna	2026	1862.69	1846.18	10.8532
D2030.2b.3.rna	2026	1862.69	0	0
D2030.2b.7.rna	1990	1826.69	641.096	3.84312
D2030.2a.2.rna	1990	1826.69	2021.52	12.1182
D2030.2b.1.rna	1990	1826.69	0.000261896	1.56996e-06
D2030.2b.5.rna	1988	1824.69	207.342	1.2443
D2030.2b.6.rna	1908	1744.69	0	0
D2030.2b.4.rna	1907	1743.69	10.8594	0.0681967
D2030.2b.2.rna	1931	1767.69	48.6637	0.301456
D2030.3.1.rna	1636	1472.69	2184.13	16.2402
D2030.3.2.rna	1638	1474.69	354.874	2.63511
D2030.4.2.rna	505	341.728	1.14406e-06	3.666e-08
D2030.4.1.rna	507	343.728	10569	336.701
D2030.5.2.rna	848	684.69	3656.33	58.4759
D2030.5.1.rna	846	682.69	1.66577	0.0267188
D2030.12.rna	703	539.69	205	4.15944
D2030.6.rna	2671	2507.69	2343	10.2311
D2030.7.rna	1473	1309.69	227	1.89794
D2030.11.rna	607	443.705	508	12.537
D2030.8.2.rna	2034	1870.69	108.641	0.635941
D2030.8.1.rna	2032	1868.69	368.359	2.15854
D2030.9a.3.rna	2033	1869.69	0.00698013	4.08808e-05
D2030.9c.2.rna	2009	1845.69	0	0
D2030.9a.1.rna	2031	1867.69	0.0292581	0.000171541
D2030.9c.1.rna	2007	1843.69	914.856	5.43363
D2030.9a.2.rna	2017	1853.69	694.51	4.10267
D2030.9b.1.rna	1993	1829.69	0.0117295	7.01986e-05
D2030.9b.2.rna	1979	1815.69	2148.59	12.958
D2030.10a.1.rna	3223	3059.69	0.552796	0.00197839
D2030.10a.2.rna	3208	3044.69	398.524	1.4333
D2030.10b.rna	3222	3058.69	452.923	1.62149
D2030.13.rna	21	10.7059	0	0
F29D11.3.rna	107	25.2769	2	0.866426
F29D11.1.rna	14711	14547.7	11677	8.78947
F29D11.2.rna	3819	3655.69	2630	7.87792
F26A3.10.rna	21	10.7059	0	0
F26A3.1.2.rna	1052	888.69	251.442	3.09822
F26A3.1.3.rna	1073	909.69	3.20403	0.0385681
F26A3.1.1.rna	1075	911.69	1973.35	23.7019
F26A3.2b.2.rna	460	296.728	942.193	34.7701
F26A3.2b.1.rna	494	330.728	0	0
F26A3.2a.rna	604	440.705	1133	28.1518
F26A3.2c.rna	171	20.9166	169.811	88.8996
F26A3.8b.rna	4773	4609.69	1173.69	2.78809
F26A3.8a.rna	5026	4862.69	1233.25	2.77716
F26A3.3.rna	5212	5048.69	590.057	1.27979
F26A3.9.rna	21	10.7059	0	0
F26A3.4.1.rna	1018	854.69	0	0
F26A3.4.2.rna	1020	856.69	5649	72.206
F26A3.5.rna	954	790.69	0	0
F26A3.6.rna	1464	1300.69	50	0.420941
F26A3.11.rna	111	26.5867	0	0
F26A3.7.rna	954	790.69	589	8.15707
T24B1.1.rna	1938	1774.69	2418	14.9197
T23G11.7a.2.rna	1208	1044.69	8.78563	0.0920896
T23G11.7b.1.rna	1196	1032.69	1803.42	19.1228
T23G11.7a.1.rna	1206	1042.69	114.321	1.2006
T23G11.7b.2.rna	1194	1030.69	1056.47	11.2242
T23G11.5a.2.rna	1906	1742.69	1171.04	7.35828
T23G11.5a.1.rna	1904	1740.69	0.0023238	1.46185e-05
T23G11.5b.3.rna	1564	1400.69	0	0
T23G11.5b.2.rna	1513	1349.69	0	0
T23G11.6c.rna	735	571.69	298.291	5.71353
T23G11.6a.rna	2464	2300.69	1872.6	8.91274
T23G11.5b.1.rna	1287	1123.69	0	0
T23G11.6b.rna	2279	2115.69	2023.07	10.4709
T23G11.4.rna	805	641.69	632	10.7849
T23G11.3.2.rna	1889	1725.69	258.865	1.64262
T23G11.3.1.rna	1869	1705.69	544.135	3.49327
T23G11.10.rna	615	451.705	7	0.169695
T23G11.2.rna	1275	1111.69	187	1.84197
T23G11.11.rna	238	74.8144	600	87.8196
T23G11.1.rna	627	463.705	21	0.49591
F27D4.1.2.rna	1833	1669.69	7810.32	51.2222
F27D4.1.1.rna	1831	1667.69	9560.09	62.7729
F27D4.2a.2.rna	1752	1588.69	470.042	3.23984
F27D4.2a.3.rna	1749	1585.69	23.4656	0.162046
F27D4.2b.2.rna	1746	1582.69	111.543	0.771742
F27D4.2b.3.rna	1743	1579.69	76.677	0.531518
F27D4.2a.1.rna	1759	1595.69	0	0
F27D4.2a.4.rna	1756	1592.69	589.525	4.05318
F27D4.2b.1.rna	1753	1589.69	765.335	5.27187
F27D4.2b.4.rna	1750	1586.69	6.66781e-06	4.60168e-08
F27D4.7.rna	733	569.69	797	15.3195
F27D4.4a.1.rna	1374	1210.69	8329.49	75.3374
F27D4.4a.2.rna	1372	1208.69	10.7823	0.0976835
F27D4.9.rna	68	16.4375	2	1.33235
F27D4.4b.rna	78	17.7493	52.7271	32.5295
F27D4.5.2.rna	1368	1204.69	8535.06	77.5812
F27D4.5.1.rna	1366	1202.69	754.941	6.87361
F27D4.8.rna	348	184.743	70	4.14911
F27D4.6a.1.rna	3724	3560.69	119.697	0.368107
F27D4.6a.3.rna	3650	3486.69	272.815	0.856802
F27D4.6a.2.rna	3685	3521.69	15.4358	0.0479958
F27D4.6b.rna	3738	3574.69	703.052	2.15365
F58H10.2.rna	21	10.7059	0	0
F58H10.1.rna	365	201.743	552	29.9616
H15N14.2b.1.rna	2662	2498.69	1178.58	5.16501
H15N14.2b.2.rna	2663	2499.69	2601.46	11.3961
H15N14.2b.3.rna	2727	2563.69	0	0
H15N14.2a.rna	2800	2636.69	838.961	3.48424
H15N14.1g.rna	370	206.743	161.754	8.56738
H15N14.1c.1.rna	3025	2861.69	1771.16	6.77736
H15N14.1c.2.rna	3023	2859.69	523.96	2.00634
H15N14.1d.rna	2851	2687.69	0	0
H15N14.1e.rna	2794	2630.69	3619.45	15.066
H15N14.1f.rna	3119	2955.69	0	0
VH15N14R.1.rna	594	430.705	84	2.13562
D2005.1.rna	972	808.69	193.677	2.62253
D2005.6.rna	1272	1108.69	464	4.58282
D2005.9.rna	135	28.0163	0	0
D2005.2.rna	837	673.69	1933	31.4193
D2005.3.rna	506	342.728	2130	68.0542
D2005.4.1.rna	3473	3309.69	424	1.40283
D2005.8.rna	21	10.7059	0	0
D2005.4.2.rna	3378	3214.69	0	0
D2005.7.rna	720	556.69	97	1.90802
D2005.5.rna	3500	3336.69	1597	5.241
F30F8.2.rna	1905	1741.69	883	5.55156
F30F8.1.rna	2237	2073.69	385	2.03302
F30F8.3.2.rna	1009	845.69	386.752	5.0078
F30F8.3.1.rna	1007	843.69	178.248	2.31348
F30F8.9b.2.rna	1162	998.69	759.85	8.33148
F30F8.9a.rna	1161	997.69	1404.15	15.4114
F30F8.9b.1.rna	1161	997.69	0	0
F30F8.10a.rna	745	581.69	1191	22.4205
F30F8.10b.rna	708	544.69	0	0
F30F8.5b.rna	1250	1086.69	1086.66	10.9499
F30F8.5a.rna	928	764.69	454.344	6.50616
F30F8.8.1.rna	2253	2089.69	683.168	3.5799
F30F8.8.3.rna	2294	2130.69	21.6314	0.11117
F30F8.8.2.rna	2097	1933.69	1071.2	6.0661
R11A5.1a.1.rna	2928	2764.69	992.894	3.93262
R11A5.1b.1.rna	2898	2734.69	851.091	3.40795
R11A5.1a.2.rna	2926	2762.69	463.621	1.83762
R11A5.1b.2.rna	2896	2732.69	989.394	3.96464
R11A5.2.rna	1195	1031.69	2169	23.0216
R11A5.3.rna	569	405.705	33	0.890694
R11A5.4b.1.rna	2137	1973.69	1.0683	0.00592707
R11A5.4a.1.rna	2431	2267.69	2146.08	10.363
R11A5.4b.2.rna	1981	1817.69	35.6464	0.214744
R11A5.4a.2.rna	2275	2111.69	57987.6	300.698
R11A5.4c.4.rna	2232	2068.69	107.236	0.567634
R11A5.4d.5.rna	2217	2053.69	0	0
R11A5.4c.2.rna	2206	2042.69	242.73	1.30121
R11A5.4d.1.rna	2206	2042.69	913.661	4.89788
R11A5.4d.3.rna	2207	2043.69	0.00485473	2.60121e-05
R11A5.4d.4.rna	2207	2043.69	0	0
R11A5.4d.6.rna	2209	2045.69	31.4299	0.16824
R11A5.4c.3.rna	2169	2005.69	92.7115	0.506169
R11A5.4d.2.rna	2128	1964.69	14089.2	78.5266
R11A5.6.rna	342	178.749	43	2.63421
R11A5.4c.1.rna	2224	2060.69	1184.72	6.29547
R11A5.7.1.rna	2714	2550.69	1833.24	7.87024
R11A5.7.2.rna	2720	2556.69	444.731	1.90478
F55D12.1.rna	825	661.69	557	9.21777
F55D12.8.rna	122	29.3929	0	0
F55D12.2a.rna	2479	2315.69	1111.53	5.25614
F55D12.9.rna	52	17.5946	0	0
F55D12.2b.rna	2279	2115.69	669.469	3.465
F55D12.4a.rna	1119	955.69	191.717	2.19669
F55D12.4b.rna	1080	916.69	72.2827	0.86345
F55D12.6.rna	601	437.705	3	0.0750524
F55D12.5b.rna	1659	1495.69	110.566	0.809481
F55D12.5a.rna	2188	2024.69	1066.45	5.76776
F20G4.2.rna	1679	1515.69	97.9838	0.707896
F20G4.1.rna	5053	4889.69	3193	7.15061
F20G4.3.rna	6494	6330.69	5718	9.8905
T22C1.1.2.rna	1792	1628.69	238.345	1.60248
T22C1.1.1.rna	1751	1587.69	2498.48	17.232
T22C1.2.rna	556	392.705	124.176	3.46255
T22C1.3.rna	1350	1186.69	969	8.94153
T22C1.4.rna	456	292.728	152	5.68597
T22C1.5.rna	880	716.69	401	6.12687
T22C1.6.rna	1519	1355.69	2619	21.1544
T22C1.7.rna	2402	2238.69	7352	35.9614
T22C1.15.rna	486	322.728	3	0.101791
T22C1.14.rna	186	27.8749	0	0
T22C1.13.rna	262	98.7679	0	0
T22C1.8.rna	1993	1829.69	0	0
T22C1.9.rna	716	552.69	2	0.0396254
T22C1.12.rna	419	255.737	0	0
T22C1.10a.rna	4087	3923.69	2941	8.20778
T22C1.10b.rna	4085	3921.69	0	0
T22C1.11.rna	1460	1296.69	826	6.9754
H05L14.1.rna	2505	2341.69	2	0.00935246
H05L14.2.rna	7022	6858.69	282	0.450229
C54G4.11.rna	285	121.758	0	0
C54G4.12.rna	144	23.4039	0	0
C54G4.5.rna	464	300.728	259	9.43085
C54G4.4.rna	2685	2521.69	318	1.3809
C54G4.14.rna	133	28.7728	0	0
C54G4.10.rna	21	10.7059	0	0
C54G4.13.rna	55	15.549	0	0
C54G4.15.rna	55	15.549	0	0
C54G4.3.rna	844	680.69	0	0
C54G4.2.rna	1361	1197.69	0	0
C54G4.1a.rna	2865	2701.69	9908.21	40.1592
C54G4.1b.rna	1091	927.69	261.503	3.08673
C54G4.7.1.rna	1744	1580.69	479.669	3.32293
C54G4.6.rna	746	582.69	614.231	11.543
C54G4.7.2.rna	1584	1420.69	259.593	2.00087
C54G4.7.3.rna	1582	1418.69	838.792	6.47429
C54G4.8.1.rna	1444	1280.69	35751.5	305.686
C54G4.8.2.rna	1446	1282.69	5197.54	44.3712
C54G4.9.rna	1500	1336.69	569	4.6613
K04G2.1.1.rna	967	803.69	10922.9	148.824
K04G2.1.2.rna	1132	968.69	20.2478	0.228885
K04G2.1.3.rna	1097	933.69	197.879	2.32071
K04G2.13.rna	180	24.6546	1	0.444148
K04G2.15.rna	180	24.6546	1	0.444148
K04G2.2.rna	1746	1582.69	2115	14.6332
K04G2.3.rna	2271	2107.69	1677	8.71268
K04G2.4.rna	877	713.69	14.6483	0.224752
K04G2.5.1.rna	984	820.69	223.715	2.98497
K04G2.5.2.rna	986	822.69	4532.64	60.3309
K04G2.11.1.rna	571	407.705	77.4817	2.08103
K04G2.11.2.rna	471	307.728	262.518	9.34152
K04G2.6.1.rna	2248	2084.69	840.446	4.41463
K04G2.6.2.rna	2246	2082.69	1022.55	5.37634
K04G2.12.rna	318	154.754	26	1.83975
K04G2.14.rna	193	32.7152	0	0
K04G2.7b.rna	841	677.69	4.86015	0.0785315
K04G2.7a.rna	1019	855.69	346.14	4.42956
K04G2.8a.rna	3894	3730.69	1618.63	4.75099
K04G2.8b.rna	3900	3736.69	65.3681	0.19156
K04G2.9.rna	758	594.69	2355	43.3636
K04G2.10.rna	1041	877.69	6	0.0748575
F18C12.4.rna	640	476.705	1	0.0229708
F18C12.1.rna	12564	12400.7	616	0.543952
F18C12.5.rna	21	10.7059	0	0
F18C12.2a.1.rna	7346	7182.69	2775.77	4.23177
F18C12.2b.1.rna	7322	7158.69	64.7133	0.0989887
F18C12.2a.2.rna	7344	7180.69	0	0
F18C12.2b.2.rna	7320	7156.69	1573.52	2.4076
F18C12.3.rna	1714	1550.69	1704	12.0329
C09H6.1a.rna	4219	4055.69	154.37	0.416797
C09H6.1b.rna	4220	4056.69	2829.63	7.63806
C09H6.2c.rna	3190	3026.69	30.5859	0.110657
C09H6.2a.rna	3342	3178.69	1332.25	4.58946
C09H6.2b.rna	3258	3094.69	1872.17	6.6245
C09H6.3.2.rna	2019	1855.69	148.17	0.874341
C09H6.3.1.rna	2017	1853.69	627.83	3.70877
T28B8.1.2.rna	1091	927.69	327.176	3.86193
T28B8.1.1.rna	867	703.69	1066.82	16.6011
T28B8.8.rna	21	10.7059	0	0
T28B8.7.rna	21	10.7059	0	0
T28B8.5.rna	1621	1457.69	210	1.57754
T28B8.2.rna	493	329.728	719	23.878
T28B8.6.rna	627	463.705	4	0.094459
T28B8.3a.rna	5640	5476.69	266.164	0.532177
T28B8.3b.rna	1320	1156.69	47.8364	0.452863
T28B8.10.rna	78	17.7493	0	0
T28B8.9.rna	78	17.7493	0	0
H31B20.2.rna	375	211.743	4	0.20686
H31B20.1.rna	732	568.69	27	0.519892
F08A10.1g.rna	2474	2310.69	780.846	3.7004
F08A10.2.rna	981	817.69	7	0.0937421
F08A10.1f.rna	2261	2097.69	1.67177	0.00872692
F08A10.1h.rna	2162	1998.69	0	0
F08A10.1a.rna	2163	1999.69	1.62358e-08	8.89072e-11
F08A10.1d.rna	2142	1978.69	401.046	2.21943
F08A10.1e.rna	2264	2100.69	7.36522	0.0383927
F08A10.1c.rna	2341	2177.69	450.906	2.26733
F08A10.1b.rna	2363	2199.69	36.1653	0.180034
T02E1.7.rna	955	791.69	0	0
T02E1.6.rna	778	614.69	0	0
T02E1.5a.rna	999	835.69	3877.16	50.8035
T02E1.5b.rna	989	825.69	1741.25	23.0924
T02E1.5c.rna	781	617.69	29.5941	0.524639
T02E1.3a.rna	2372	2208.69	279.383	1.38513
T02E1.3c.rna	2366	2202.69	105.212	0.523043
T02E1.3b.rna	2471	2307.69	48.4053	0.229689
T02E1.2.rna	2024	1860.69	1587	9.3396
T02E1.1.rna	808	644.69	6	0.101912
T02E1.10.rna	65	16.3155	0	0
T02E1.11.rna	65	16.3155	0	0
ZK265.1a.rna	2227	2063.69	255.501	1.35573
ZK265.1b.rna	2365	2201.69	16.499	0.0820592
T02E1.8a.rna	697	533.69	331.434	6.80038
T02E1.8b.rna	456	292.728	104.566	3.91158
ZK265.3.rna	1122	958.69	0	0
ZK265.2.rna	1220	1056.69	2	0.0207256
ZK265.11.rna	76	17.7395	1	0.617282
ZK265.4.rna	964	800.69	36	0.492338
ZK265.9.rna	1122	958.69	3145	35.9226
ZK265.6.rna	686	522.69	2739	57.3817
ZK265.5.rna	1211	1047.69	82	0.857051
ZK265.7.rna	1407	1243.69	1273	11.2083
ZK265.13.rna	86	19.347	0	0
ZK265.12.rna	21	10.7059	0	0
ZK265.8a.rna	2153	1989.69	182.527	1.00454
ZK265.8b.rna	824	660.69	0	0
T01G9.2a.1.rna	1726	1562.69	0.176625	0.00123767
T01G9.2b.2.rna	1717	1553.69	1840.63	12.9726
T01G9.2a.2.rna	1728	1564.69	27.5221	0.19261
T01G9.2b.1.rna	1719	1555.69	151.143	1.06388
T01G9.3.rna	2058	1894.69	943	5.45003
T01G9.6b.2.rna	1090	926.69	37.1996	0.439572
T01G9.6a.2.rna	1089	925.69	4705.16	55.6588
T01G9.6b.1.rna	1092	928.69	5622.15	66.2914
T01G9.6a.1.rna	1161	997.69	342.739	3.76177
T01G9.6b.3.rna	1164	1000.69	406.748	4.45094
T01G9.4.1.rna	1914	1750.69	0	0
T01G9.4.2.rna	1916	1752.69	2955	18.462
