target_id	length	eff_length	est_counts	tpm
FBtr0081032	1476	1296.69	336	5.25585
FBtr0081045	1095	915.688	823	18.2302
FBtr0081033	1499	1319.69	360	5.53313
FBtr0081034	674	494.722	994	40.7535
FBtr0081035	3100	2920.69	763.866	5.30483
FBtr0081036	3116	2936.69	1062.53	7.33879
FBtr0081037	3429	3249.69	70.5922	0.44061
FBtr0300025	1143	963.688	24	0.505143
FBtr0081042	6157	5977.69	3214.5	10.9074
FBtr0081043	6157	5977.69	3214.5	10.9074
FBtr0081040	3496	3316.69	916.539	5.60513
FBtr0329927	3327	3147.69	28.5948	0.184262
FBtr0329928	3496	3316.69	916.539	5.60513
FBtr0329929	3718	3538.69	60.3276	0.345791
FBtr0081038	1282	1102.69	18	0.3311
FBtr0081048	896	716.688	979.284	27.7152
FBtr0329926	893	713.688	29.716	0.844543
FBtr0081049	953	773.688	70	1.83515
FBtr0081062	1523	1343.69	806	12.1668
FBtr0303280	6066	5886.69	77.7287	0.267824
FBtr0081061	3413	3233.69	1306	8.1919
FBtr0308755	712	532.722	12.2713	0.467228
FBtr0081058	823	643.722	393	12.3832
FBtr0308756	449	269.722	2	0.150402
FBtr0308757	560	380.722	0	0
FBtr0308758	644	464.722	9	0.392816
FBtr0081056	349	169.754	483	57.7122
FBtr0081055	840	660.722	204	6.26255
FBtr0307109	152	33.4628	0	0
FBtr0301937	231	52.3311	0	0
FBtr0307108	244	64.8528	0	0
FBtr0081050	2358	2178.69	1029	9.57987
FBtr0307102	504	324.722	0	0
FBtr0307101	165	16.6336	0	0
FBtr0112804	2672	2492.69	2786.14	22.6712
FBtr0301391	2568	2388.69	1082.02	9.18788
FBtr0112805	3227	3047.69	323.73	2.15453
FBtr0081051	3337	3157.69	1295.8	8.32356
FBtr0081052	2953	2773.69	896.303	6.55445
FBtr0081054	2843	2663.69	21	0.15991
FBtr0305066	1169	989.688	49	1.00424
FBtr0081091	1112	932.688	148.298	3.22506
FBtr0331455	1046	866.688	12.718	0.297643
FBtr0081089	640	460.722	75955.1	3343.93
FBtr0081090	643	463.722	1498.91	65.5626
FBtr0081088	4231	4051.69	1996	9.99226
FBtr0081087	4457	4277.69	1846	8.7531
FBtr0081063	771	591.722	96.0356	3.29196
FBtr0306973	2217	2037.69	33	0.328485
FBtr0081085	2992	2812.69	317	2.286
FBtr0081086	2935	2755.69	0.00408151	3.00421e-05
FBtr0300675	3040	2860.69	302.992	2.14832
FBtr0300676	2983	2803.69	0.00472052	3.41507e-05
FBtr0300674	1789	1609.69	741.773	9.34693
FBtr0332321	2100	1920.69	229.366	2.42221
FBtr0332323	7530	7350.69	381.463	1.0526
FBtr0300341	8276	8096.69	498.826	1.24963
FBtr0332322	8254	8074.69	301.571	0.757537
FBtr0081068	1944	1764.69	1751.97	20.1372
FBtr0305619	1904	1724.69	5525.03	64.9776
FBtr0081069	4996	4816.69	4819	20.2931
FBtr0112544	5639	5459.69	1253.03	4.65514
FBtr0303162	5565	5385.69	451.266	1.69954
FBtr0112545	5248	5068.69	1384.75	5.54134
FBtr0303163	5174	4994.69	463.954	1.88411
FBtr0081070	4008	3828.69	1106	5.85928
FBtr0081081	1154	974.688	3	0.0624303
FBtr0081080	3788	3608.69	5431	30.526
FBtr0081071	520	340.722	9693	577.029
FBtr0081072	2663	2483.69	1432	11.6946
FBtr0081079	2424	2244.69	544	4.91566
FBtr0081078	1604	1424.69	4	0.0569482
FBtr0081073	2098	1918.69	887.758	9.3849
FBtr0329971	2098	1918.69	887.758	9.3849
FBtr0329972	2066	1886.69	287.484	3.09067
FBtr0081077	1647	1467.69	593	8.19521
FBtr0306300	345	165.754	18	2.20267
FBtr0306921	2627	2447.69	4.87479e-07	4.03961e-09
FBtr0306922	2635	2455.69	58	0.479065
FBtr0306920	1426	1246.69	64	1.04127
FBtr0302267	1558	1378.69	408	6.00252
FBtr0305341	1643	1463.69	209	2.89626
FBtr0081092	1991	1811.69	1141.66	12.7818
FBtr0081093	1838	1658.69	3968.34	48.5271
FBtr0081131	2470	2290.69	354	3.13456
FBtr0081130	5017	4837.69	1640	6.87615
FBtr0273194	1260	1080.69	34.5434	0.648342
FBtr0081095	1214	1034.69	259.457	5.08622
FBtr0089628	2868	2688.69	954	7.19693
FBtr0081096	2349	2169.69	610	5.70259
FBtr0081097	1868	1688.69	1030	12.3716
FBtr0081128	2514	2334.69	720	6.25523
FBtr0081098	852	672.722	707	21.3169
FBtr0081127	1130	950.688	5527	117.921
FBtr0081126	2117	1937.69	3788	39.652
FBtr0081099	2273	2093.69	729	7.06244
FBtr0081125	1823	1643.69	750.104	9.25638
FBtr0114486	1994	1814.69	38.8964	0.434757
FBtr0301647	2611	2431.69	119	0.99261
FBtr0303282	489	309.722	40	2.61956
FBtr0081101	450	270.722	58	4.34555
FBtr0332016	3207	3027.69	141.187	0.945851
FBtr0305621	4243	4063.69	472.719	2.35951
FBtr0332017	4111	3931.69	44.0571	0.227288
FBtr0305620	4242	4062.69	164.725	0.822404
FBtr0332015	4574	4394.69	18.3119	0.0845173
FBtr0332018	524	344.722	2	0.117679
FBtr0332209	785	605.722	1	0.0334862
FBtr0332208	630	450.722	12	0.540023
FBtr0081122	817	637.722	20754.5	660.116
FBtr0300635	817	637.722	20754.5	660.116
FBtr0299685	657	477.722	612.69	26.0139
FBtr0299686	657	477.722	612.69	26.0139
FBtr0081102	779	599.722	127.81	4.32268
FBtr0299687	779	599.722	127.81	4.32268
FBtr0300818	1680	1500.69	17	0.229772
FBtr0081104	1945	1765.69	3497.03	40.1721
FBtr0308574	1962	1782.69	344.846	3.92364
FBtr0308575	2023	1843.69	37.9412	0.41741
FBtr0308573	2060	1880.69	168.186	1.81389
FBtr0081105	1807	1627.69	399.838	4.98256
FBtr0081106	1903	1723.69	76.0551	0.894971
FBtr0081107	1888	1708.69	22.5854	0.268104
FBtr0081108	1900	1720.69	78.5212	0.925602
FBtr0081121	1354	1174.69	6171.98	106.572
FBtr0081109	1895	1715.69	8084.02	95.5715
FBtr0273228	5295	5115.69	1.43797e-07	5.70144e-10
FBtr0331194	5137	4957.69	554.247	2.26759
FBtr0081120	4479	4299.69	2222.75	10.4856
FBtr0331193	1566	1386.69	152	2.22333
FBtr0081118	2301	2121.69	1829	17.4852
FBtr0081110	2073	1893.69	142	1.52097
FBtr0089316	2067	1887.69	1080.79	11.6132
FBtr0089315	2125	1945.69	3383.34	35.2705
FBtr0089314	2178	1998.69	442.939	4.49509
FBtr0308069	2234	2054.69	106.095	1.04734
FBtr0089318	669	489.722	430.836	17.8444
FBtr0081112	3316	3136.69	335.338	2.16846
FBtr0081111	3238	3058.69	297.662	1.97391
FBtr0081193	6134	5954.69	1634	5.56586
FBtr0304012	784	604.722	153	5.13186
FBtr0081132	1908	1728.69	738	8.65923
FBtr0081192	479	299.722	1142	77.2836
FBtr0081191	1296	1116.69	5631	102.281
FBtr0081190	1583	1403.69	6670	96.3817
FBtr0081188	3338	3158.69	134.859	0.865986
FBtr0081187	5173	4993.69	2159.05	8.76961
FBtr0081189	4166	3986.69	514.092	2.61558
FBtr0081133	2855	2675.69	501	3.79788
FBtr0081186	1947	1767.69	3589	41.182
FBtr0081134	3358	3178.69	163.784	1.04511
FBtr0081185	1627	1447.69	2099.22	29.4118
FBtr0081135	472	292.722	530.788	36.7795
FBtr0081184	1718	1538.69	752.212	9.91583
FBtr0081136	1353	1173.69	35	0.60486
FBtr0081183	1523	1343.69	10000	150.953
FBtr0321311	4237	4057.69	681.479	3.40654
FBtr0321312	4390	4210.69	27.5208	0.132571
FBtr0081138	4364	4184.69	838.02	4.06191
FBtr0310616	4507	4327.69	63.9804	0.299868
FBtr0302491	569	389.722	146.146	7.60625
FBtr0310617	700	520.722	818.415	31.8792
FBtr0081181	513	333.722	30015.4	1824.31
FBtr0081139	617	437.722	109	5.05089
FBtr0081140	617	437.722	0	0
FBtr0321270	631	451.722	6.5184	0.292691
FBtr0321271	574	394.722	124.881	6.41718
FBtr0321272	629	449.722	113.601	5.12362
FBtr0321273	712	532.722	1	0.0380749
FBtr0081141	2193	2013.69	424	4.27084
FBtr0081180	2320	2140.69	1418	13.4358
FBtr0081179	631	451.722	399	17.916
FBtr0081142	4088	3908.69	4609	23.9175
FBtr0081143	1846	1666.69	4493.86	54.6896
FBtr0081178	1438	1258.69	543.138	8.75249
FBtr0081144	2509	2329.69	3097.16	26.9653
FBtr0081145	2863	2683.69	1426.84	10.7841
FBtr0081146	700	520.722	905	35.2519
FBtr0081177	1702	1522.69	1004	13.374
FBtr0302289	1791	1611.69	14624	184.045
FBtr0113043	4097	3917.69	1878.49	9.72565
FBtr0081148	4506	4326.69	740.509	3.47147
FBtr0081149	2865	2685.69	18	0.135943
FBtr0081150	1341	1161.69	210	3.66665
FBtr0081151	523	343.722	322.937	19.0568
FBtr0081174	4144	3964.69	16.1401	0.0825729
FBtr0081175	3933	3753.69	0	0
FBtr0081176	3892	3712.69	10.7836	0.0589136
FBtr0303241	3600	3420.69	333.139	1.97538
FBtr0081173	1341	1161.69	46	0.803171
FBtr0081171	1753	1573.69	21	0.27067
FBtr0309834	2188	2008.69	94.6104	0.955357
FBtr0081170	2578	2398.69	87.4941	0.739851
FBtr0309833	2709	2529.69	98.3268	0.788396
FBtr0309832	3001	2821.69	0	0
FBtr0329940	3001	2821.69	0	0
FBtr0081169	2680	2500.69	0	0
FBtr0309835	3643	3463.69	255.569	1.49661
FBtr0081152	803	623.722	314.5	10.2275
FBtr0330018	803	623.722	314.5	10.2275
FBtr0081153	1744	1564.69	17.4478	0.226179
FBtr0081154	1789	1609.69	139.552	1.75847
FBtr0081155	2053	1873.69	650.348	7.04025
FBtr0290291	2777	2597.69	643.507	5.02465
FBtr0081166	1926	1746.69	19737.3	229.198
FBtr0081167	2082	1902.69	144.875	1.54442
FBtr0081165	1311	1131.69	529.168	9.48432
FBtr0081164	1327	1147.69	4570.83	80.7813
FBtr0081163	2791	2611.69	786	6.10437
FBtr0081156	1821	1641.69	312	3.85481
FBtr0332578	2375	2195.69	117.327	1.08384
FBtr0081162	1982	1802.69	4649.67	52.3168
FBtr0081157	708	528.722	1196.75	45.9108
FBtr0081161	404	224.734	169.754	15.3211
FBtr0332577	633	453.722	1.49681	0.0669141
FBtr0081158	4544	4364.69	4241.98	19.7131
FBtr0304151	5957	5777.69	582.473	2.04485
FBtr0081159	4963	4783.69	2970.16	12.5938
FBtr0081160	12088	11908.7	2729.36	4.64875
FBtr0081233	1839	1659.69	320	3.91078
FBtr0332576	785	605.722	298.187	9.98515
FBtr0302890	397	217.734	636.813	59.3233
FBtr0332573	418	238.734	1059.12	89.9848
FBtr0332574	397	217.734	8.18398	0.762391
FBtr0332575	409	229.734	16.6981	1.47429
FBtr0332572	1628	1448.69	0	0
FBtr0081228	1521	1341.69	15	0.226767
FBtr0081194	3187	3007.69	636.914	4.29524
FBtr0302561	3334	3154.69	52.0859	0.33489
FBtr0081195	3100	2920.69	878	6.09746
FBtr0330209	3100	2920.69	878	6.09746
FBtr0081227	3315	3135.69	86	0.556295
FBtr0081225	1223	1043.69	482	9.36733
FBtr0081196	1124	944.688	359	7.70807
FBtr0081224	2629	2449.69	852	7.05453
FBtr0081197	598	418.722	319	15.4527
FBtr0081198	1114	934.688	655	14.2139
FBtr0081199	1293	1113.69	286	5.20885
FBtr0081223	1985	1805.69	1469.39	16.5057
FBtr0081222	2024	1844.69	4973.36	54.6848
FBtr0301287	1922	1742.69	40598.2	472.527
FBtr0081221	1054	874.688	784.221	18.1855
FBtr0310645	979	799.688	2704.79	68.6046
FBtr0081219	1079	899.688	2888.97	65.1315
FBtr0081220	1088	908.688	1573.81	35.13
FBtr0300823	1154	974.688	680.198	14.155
FBtr0081218	2461	2281.69	207.722	1.84657
FBtr0081216	2548	2368.69	398.977	3.41648
FBtr0081217	2564	2384.69	440.851	3.74973
FBtr0300822	2552	2372.69	295.45	2.5257
FBtr0081200	1913	1733.69	306	3.58006
FBtr0306598	2097	1917.69	1405.87	14.8699
FBtr0081213	2216	2036.69	873.763	8.70179
FBtr0306599	2208	2028.69	40.353	0.40346
FBtr0081212	2043	1863.69	2.27687e-08	2.47802e-10
FBtr0081211	2444	2264.69	367.05	3.28743
FBtr0100449	2580	2400.69	676.851	5.71869
FBtr0081210	2205	2025.69	2791.26	27.949
FBtr0081214	1379	1199.69	8310.61	140.509
FBtr0091700	34	8.37255	0	0
FBtr0302360	702	522.722	2287.7	88.7705
FBtr0081201	759	579.722	1210.3	42.3459
FBtr0302361	638	458.722	51	2.25507
FBtr0091498	651	471.722	0	0
FBtr0302362	548	368.722	0.00500711	0.000275441
FBtr0091499	562	382.722	71.995	3.81556
FBtr0302938	2139	1959.69	476.794	4.93495
FBtr0081203	1246	1066.69	95.2434	1.81108
FBtr0081204	2066	1886.69	75.0113	0.806429
FBtr0302874	2050	1870.69	327.195	3.54768
FBtr0081205	1728	1548.69	1627	21.309
FBtr0081206	1585	1405.69	387	5.58421
FBtr0081208	1421	1241.69	14.5817	0.238196
FBtr0081207	1339	1159.69	437.067	7.64445
FBtr0308679	1357	1177.69	196.283	3.38058
FBtr0081209	1420	1240.69	1435.07	23.4612
FBtr0081234	2324	2144.69	2482	23.4735
FBtr0081288	1666	1486.69	1003	13.6842
FBtr0332320	5242	5062.69	512.306	2.05252
FBtr0081287	4935	4755.69	7460.69	31.8204
FBtr0081236	1585	1405.69	79.5072	1.14725
FBtr0332317	1143	963.688	1756.04	36.9604
FBtr0081237	1533	1353.69	144.455	2.16448
FBtr0081238	1207	1027.69	0	0
FBtr0301669	3492	3312.69	24	0.14695
FBtr0329891	3492	3312.69	24	0.14695
FBtr0332319	784	604.722	0	0
FBtr0332318	2118	1938.69	87.1658	0.911964
FBtr0302930	1473	1293.69	668.834	10.4864
FBtr0081240	1544	1364.69	0	0
FBtr0081242	1145	965.688	3	0.0630121
FBtr0081285	1215	1035.69	528	10.3406
FBtr0331324	1357	1177.69	36.5741	0.629917
FBtr0081243	1196	1016.69	78.4259	1.56463
FBtr0081284	1317	1137.69	308.613	5.50213
FBtr0331327	1349	1169.69	46.3865	0.80438
FBtr0081244	4005	3825.69	2533.29	13.4312
FBtr0331325	4151	3971.69	0	0
FBtr0331326	3974	3794.69	813.558	4.34862
FBtr0081245	4114	3934.69	562.153	2.8979
FBtr0081246	3925	3745.69	816	4.41873
FBtr0081282	5212	5032.69	158.961	0.640664
FBtr0081283	5298	5118.69	469.958	1.86226
FBtr0329963	5238	5058.69	685.081	2.7469
FBtr0081280	5668	5488.69	0.000347782	1.28522e-06
FBtr0081281	6101	5921.69	18.3074	0.0627075
FBtr0299520	5674	5494.69	0	0
FBtr0302107	5671	5491.69	244.622	0.903503
FBtr0302108	5629	5449.69	410.479	1.52777
FBtr0299519	1467	1287.69	84.5908	1.33245
FBtr0307113	327	147.754	4	0.549112
FBtr0081247	4723	4543.69	1078	4.81227
FBtr0081279	789	609.722	1223	40.685
FBtr0081248	3234	3054.69	328.587	2.18184
FBtr0081277	1088	908.688	52.1161	1.16331
FBtr0081278	1314	1134.69	0	0
FBtr0303780	1412	1232.69	99.796	1.6421
FBtr0303779	933	753.688	119.501	3.21603
FBtr0081249	2520	2340.69	853	7.39171
FBtr0081250	660	480.722	166	7.00412
FBtr0081251	1482	1302.69	749	11.6622
FBtr0081252	534	354.722	11	0.628991
FBtr0081253	2417	2237.69	5698.03	51.6493
FBtr0100289	2223	2043.69	8909.22	88.4228
FBtr0081276	1297	1117.69	438.753	7.96231
FBtr0331328	4717	4537.69	410.342	1.83422
FBtr0331330	4723	4543.69	33.4822	0.149467
FBtr0081254	4694	4514.69	8619.33	38.7244
FBtr0331329	4700	4520.69	737.846	3.31055
FBtr0331331	3555	3375.69	17	0.102147
FBtr0081256	910	730.688	33	0.916055
FBtr0081257	1146	966.688	58	1.21697
FBtr0081269	1634	1454.69	383.706	5.35018
FBtr0081270	1438	1258.69	3030.1	48.8291
FBtr0100597	1576	1396.69	0	0
FBtr0081267	1466	1286.69	944.605	14.8907
FBtr0081268	1662	1482.69	1325.59	18.1342
FBtr0081258	1360	1180.69	897	15.4098
FBtr0081266	1151	971.688	356	7.43126
FBtr0081263	1733	1553.69	519.093	6.77674
FBtr0081264	1760	1580.69	35.1546	0.451102
FBtr0331245	1663	1483.69	315.533	4.31362
FBtr0331246	1690	1510.69	18.2194	0.244623
FBtr0081262	1034	854.688	287	6.81105
FBtr0081259	2062	1882.69	766	8.25258
FBtr0331242	8494	8314.69	210.473	0.513439
FBtr0331241	7782	7602.69	361.941	0.965628
FBtr0331239	8424	8244.69	0	0
FBtr0331240	8637	8457.69	131.124	0.314463
FBtr0112800	8456	8276.69	254.156	0.622849
FBtr0081260	7606	7426.69	1179.73	3.222
FBtr0305950	7355	7175.69	168.581	0.476524
FBtr0081261	1342	1162.69	1	0.0174452
FBtr0100352	3027	2847.69	15.5952	0.111081
FBtr0331244	3024	2844.69	8.07849	0.0576016
FBtr0081325	3154	2974.69	587.912	4.00876
FBtr0100351	3287	3107.69	17.1019	0.111621
FBtr0305952	3151	2971.69	321.634	2.19532
FBtr0331243	3148	2968.69	23.6781	0.161779
FBtr0081289	930	750.688	420	11.3483
FBtr0081324	12099	11919.7	2697.36	4.59001
FBtr0081323	1254	1074.69	316	5.96409
FBtr0081290	1921	1741.69	448	5.21731
FBtr0081321	1136	956.688	2905.33	61.5977
FBtr0081322	1208	1028.69	1936.67	38.1867
FBtr0089320	2012	1832.69	31.4624	0.348212
FBtr0089319	1313	1133.69	5.53755	0.0990749
FBtr0332179	7825	7645.69	257.45	0.682991
FBtr0081318	7523	7343.69	103.884	0.286928
FBtr0332178	654	474.722	26.871	1.14811
FBtr0300966	6366	6186.69	2415.67	7.91987
FBtr0300967	6360	6180.69	0	0
FBtr0081291	601	421.722	170.129	8.18261
FBtr0081316	1338	1158.69	644.009	11.2737
FBtr0081317	1870	1690.69	921.063	11.0501
FBtr0332246	1471	1291.69	8.92839	0.140202
FBtr0329838	8191	8011.69	27.0591	0.068506
FBtr0332245	769	589.722	189.91	6.53192
FBtr0081314	651	471.722	1277.09	54.913
FBtr0329846	9896	9716.69	42.4928	0.0887026
FBtr0329845	9210	9030.69	151.08	0.339332
FBtr0329842	7649	7469.69	297.862	0.80882
FBtr0332237	7676	7496.69	2.62841e-06	7.11152e-09
FBtr0329841	4168	3988.69	125.436	0.637869
FBtr0081312	2008	1828.69	20	0.221835
FBtr0329840	7432	7252.69	713.268	1.99477
FBtr0329843	7465	7285.69	0.878345	0.00244531
FBtr0304883	1164	984.688	0	0
FBtr0332244	1098	918.688	8	0.176629
FBtr0081310	506	326.722	25	1.55203
FBtr0081309	522	342.722	4	0.236732
FBtr0332236	5661	5481.69	369.124	1.36583
FBtr0332238	2082	1902.69	96	1.02339
FBtr0332239	509	329.722	20.3992	1.25489
FBtr0332241	506	326.722	2.58671	0.160587
FBtr0332240	379	199.745	6.01408	0.610707
FBtr0329839	5484	5304.69	418.942	1.60189
FBtr0329844	5383	5203.69	612.858	2.38884
FBtr0081300	731	551.722	8883.17	326.578
FBtr0081301	796	616.722	1690.21	55.5894
FBtr0332243	1114	934.688	85.2737	1.8505
FBtr0332242	818	638.722	95.3415	3.02768
FBtr0100106	771	591.722	2	0.068557
FBtr0304045	768	588.722	0	0
FBtr0304123	403	223.734	0	0
FBtr0081308	535	355.722	1	0.0570202
FBtr0081302	1095	915.688	20	0.443019
FBtr0332182	1283	1103.69	0	0
FBtr0081303	1026	846.688	2	0.0479122
FBtr0332183	788	608.722	6	0.199927
FBtr0081306	896	716.688	1205	34.1033
FBtr0332564	2686	2506.69	290.196	2.34818
FBtr0332565	2907	2727.69	33.6072	0.249906
FBtr0332566	2686	2506.69	290.196	2.34818
FBtr0309973	833	653.722	4.69419	0.145649
FBtr0309974	895	715.688	6.30581	0.178713
FBtr0081350	837	657.722	18	0.555098
FBtr0081327	2447	2267.69	168	1.50268
FBtr0081348	2578	2398.69	1192.26	10.0817
FBtr0081349	2682	2502.69	138.743	1.12446
FBtr0081330	2183	2003.69	222.82	2.25561
FBtr0306234	2330	2150.69	37.2999	0.351779
FBtr0081328	2176	1996.69	157.246	1.59739
FBtr0081329	2125	1945.69	266.066	2.77367
FBtr0081347	1322	1142.69	704.567	12.5065
FBtr0081331	2290	2110.69	6866.83	65.989
FBtr0331184	1559	1379.69	1053.17	15.483
FBtr0310522	2053	1873.69	345	3.73475
FBtr0089395	1082	902.688	2170	48.7598
FBtr0081332	3592	3412.69	1161	6.90041
FBtr0310561	394	214.745	88.2261	8.33324
FBtr0310560	690	510.722	55.4078	2.20052
FBtr0310559	1897	1717.69	1732.45	20.4577
FBtr0310558	1199	1019.69	6033.91	120.025
FBtr0081341	1529	1349.69	546.663	8.21534
FBtr0331618	1600	1420.69	19.3372	0.27608
FBtr0331615	1572	1392.69	39.9771	0.582233
FBtr0081333	1541	1361.69	611.276	9.1054
FBtr0081340	628	448.722	633.747	28.6469
FBtr0081335	2134	1954.69	63.5671	0.65962
FBtr0081334	2011	1831.69	766.433	8.48715
FBtr0081338	863	683.688	13.4101	0.397845
FBtr0081339	761	581.722	407.59	14.2117
FBtr0331617	1897	1717.69	21.8383	0.257878
FBtr0303230	1648	1468.69	83.187	1.14886
FBtr0331616	1859	1679.69	36.9747	0.446494
FBtr0081336	1878	1698.69	0	0
FBtr0089388	705	525.722	20	0.771638
FBtr0081378	1011	831.688	5	0.121941
FBtr0302056	315	135.754	1	0.149413
FBtr0299948	210	35.1279	1	0.577414
FBtr0100850	590	410.722	22	1.08646
FBtr0081376	1048	868.688	33008	770.717
FBtr0081375	405	225.734	120	10.7826
FBtr0081351	524	344.722	307	18.0638
FBtr0308759	657	477.722	48.1576	2.0447
FBtr0308760	599	419.722	32.8424	1.58713
FBtr0307894	2182	2002.69	427.253	4.32725
FBtr0081354	2666	2486.69	736.205	6.00505
FBtr0307893	2669	2489.69	0	0
FBtr0081352	4878	4698.69	606.219	2.61693
FBtr0306556	4872	4692.69	0	0
FBtr0081353	4794	4614.69	3.5834e-05	1.57504e-07
FBtr0301884	4791	4611.69	535.263	2.35422
FBtr0309806	1286	1106.69	18	0.329903
FBtr0081355	3435	3255.69	158.059	0.984729
FBtr0081374	1547	1367.69	2693.26	39.9421
FBtr0081373	1480	1300.69	12.7389	0.198655
FBtr0081356	3334	3154.69	0	0
FBtr0112884	5684	5504.69	538.973	1.98597
FBtr0112885	4184	4004.69	827.16	4.18948
FBtr0302106	2972	2792.69	318.923	2.31634
FBtr0081357	2973	2793.69	641.944	4.66078
FBtr0081372	1443	1263.69	3	0.0481527
FBtr0081371	2509	2329.69	78	0.679104
FBtr0081369	2603	2423.69	361.757	3.02747
FBtr0081370	2489	2309.69	403.243	3.54122
FBtr0081367	1691	1511.69	386	5.17922
FBtr0081358	1970	1790.69	4367	49.4655
FBtr0307019	494	314.722	0	0
FBtr0307020	624	444.722	6	0.273654
FBtr0308895	5192	5012.69	779.661	3.15482
FBtr0273378	3381	3201.69	403.73	2.55771
FBtr0330203	3381	3201.69	403.73	2.55771
FBtr0330204	3381	3201.69	403.73	2.55771
FBtr0330661	6438	6258.69	160.758	0.52099
FBtr0309808	428	248.722	6.16346	0.502632
FBtr0309807	724	544.722	7.83654	0.291803
FBtr0081365	2031	1851.69	377.637	4.13662
FBtr0330662	1823	1643.69	5112.02	63.083
FBtr0302224	3653	3473.69	379.586	2.21645
FBtr0332968	6696	6516.69	151.1	0.470301
FBtr0332971	2029	1849.69	20.785	0.227925
FBtr0081364	1817	1637.69	4553.36	56.395
FBtr0332969	2184	2004.69	832.473	8.42292
FBtr0081362	2270	2090.69	182.952	1.77496
FBtr0081363	1860	1680.69	142.117	1.71514
FBtr0332970	1677	1497.69	6202.36	83.9991
FBtr0306287	495	315.722	70	4.4971
FBtr0306286	243	63.872	2	0.635124
FBtr0100062	285	105.766	18	3.45196
FBtr0081407	662	482.722	21	0.882392
FBtr0309809	641	461.722	47	2.0647
FBtr0081381	942	762.688	229	6.09015
FBtr0081382	540	360.722	0	0
FBtr0081383	502	322.722	0	0
FBtr0301938	640	460.722	0	0
FBtr0081406	939	759.688	1045	27.901
FBtr0081404	2104	1924.69	116.48	1.22752
FBtr0081405	2159	1979.69	132.52	1.35776
FBtr0081384	1473	1293.69	375	5.87951
FBtr0081385	661	481.722	1.87593	0.0789877
FBtr0300249	665	485.722	1.82556	0.0762339
FBtr0300250	490	310.722	57.2985	3.74034
FBtr0081386	1058	878.688	350	8.07928
FBtr0081387	629	449.722	735.105	33.1547
FBtr0081403	4890	4710.69	2218.89	9.55414
FBtr0081388	2244	2064.69	742.844	7.29764
FBtr0290060	4244	4064.69	1013.31	5.05657
FBtr0290059	4991	4811.69	1173.84	4.94825
FBtr0081389	2744	2564.69	0	0
FBtr0081390	2771	2591.69	1318.27	10.3172
FBtr0081401	2698	2518.69	710.904	5.72501
FBtr0081399	2839	2659.69	680.825	5.19211
FBtr0081391	1260	1080.69	419	7.86417
FBtr0081398	5179	4999.69	2.01938e-08	8.19248e-11
FBtr0301347	6872	6692.69	0.000487108	1.47626e-06
FBtr0081397	7705	7525.69	145.025	0.390874
FBtr0081396	2170	1990.69	285	2.9039
FBtr0081395	2493	2313.69	32	0.280533
FBtr0081394	2413	2233.69	0	0
FBtr0081393	2582	2402.69	5950	50.2295
FBtr0305584	3682	3502.69	105.495	0.6109
FBtr0081392	3597	3417.69	0	0
FBtr0305585	5567	5387.69	841.811	3.16921
FBtr0305586	6740	6560.69	4562.27	14.1049
FBtr0305587	4695	4515.69	695.42	3.12365
FBtr0081460	1335	1155.69	782	13.7248
FBtr0081409	2039	1859.69	1097.6	11.9714
FBtr0081459	3131	2951.69	1524.4	10.4753
FBtr0081410	4740	4560.69	1409.13	6.26699
FBtr0081411	4243	4063.69	16.0066	0.0798947
FBtr0305960	1775	1595.69	14.1066	0.179314
FBtr0305961	3797	3617.69	2300.76	12.8997
FBtr0081412	2511	2331.69	723.118	6.2904
FBtr0081413	2353	2173.69	803.97	7.50208
FBtr0081414	1101	921.688	7161.43	157.6
FBtr0089946	2440	2260.69	2476.99	22.2241
FBtr0089945	2718	2538.69	35.8913	0.28676
FBtr0089947	2781	2601.69	1052.69	8.20701
FBtr0081415	1598	1418.69	625.885	8.94843
FBtr0081416	1116	936.688	11.1153	0.240694
FBtr0081455	1599	1419.69	374	5.3434
FBtr0081454	695	515.722	1	0.03933
FBtr0081453	594	414.722	2	0.0978166
FBtr0081452	659	479.722	5	0.211407
FBtr0301291	563	383.722	0	0
FBtr0081417	1170	990.688	1575.1	32.2485
FBtr0081419	1179	999.688	968.645	19.6535
FBtr0081420	1519	1339.69	23.0965	0.349689
FBtr0081421	1307	1127.69	94.929	1.70746
FBtr0302942	1401	1221.69	4.25903	0.0707114
FBtr0302943	1367	1187.69	206.455	3.52584
FBtr0302944	1411	1231.69	206.778	3.4052
FBtr0302945	1548	1368.69	206.874	3.06578
FBtr0081418	1245	1065.69	3501.87	66.6514
FBtr0081422	1127	947.688	868	18.5778
FBtr0081423	1276	1096.69	43	0.795289
FBtr0290042	2328	2148.69	38	0.358715
FBtr0081450	1392	1212.69	0	0
FBtr0081424	1057	877.688	822	18.9964
FBtr0081425	1632	1452.69	179	2.49931
FBtr0081426	1147	967.688	205.422	4.30578
FBtr0081449	905	725.688	62.5777	1.74908
FBtr0307498	642	462.722	6.93142	0.303838
FBtr0081427	675	495.722	5180.07	211.952
FBtr0081428	689	509.722	3173.82	126.296
FBtr0333009	1087	907.688	50.178	1.12129
FBtr0081429	1151	971.688	198	4.13312
FBtr0307163	1294	1114.69	44.0004	0.80065
FBtr0333010	1150	970.688	236.328	4.93827
FBtr0081430	1231	1051.69	947.813	18.2799
